32,1023,2741.838284 
32,1024,2813.353465 
32,1025,1988.862928 
32,1500,2890.741535 
32,2047,3047.877930 
32,2048,3118.879775 
32,2049,2687.578148 
32,256,433.411893 
32,257,417.043930 
32,3000,3062.109170 
32,3500,2967.535966 
32,400,1102.439340 
32,4095,1873.515494 
32,4096,1480.430553 
32,511,1784.658494 
32,512,1835.336370 
32,513,1533.087019 
32,768,2969.558923 
32,800,1807.147720 
